hash	edge1	edge2	edge3	ids	idcount	id_unique
4799416630553721986	77.476555	12.108522	1	1	1
13834793454190988187	-1.9926558	-30.505667	1	1	1
4794467565508305382	68.68525	12.070776	1	1	1
4806205603756268810	89.536194	14.147715	1	1	1
4805335018182906341	87.98972	17.196238	3	1	1
13867842042124416186	-3.8198767	-35.42649	3	1	1
4822056287942252833	117.692665	23.57477	1	1	1
4805763269363086834	88.75045	8.10692	3	1	1
4579195212564326810	1.0981989	-36.228127	2	1	1
4806519415544402429	90.093636	17.352533	1	1	1
4735169230528934056	22.83756	-8.590004	3	1	1
4803171449883454817	84.146454	19.240908	1	1	1
4792509915120893346	65.20776	13.093172	0	1	1
4624351794334796186	2.7030916	-24.504688	1	1	1
4796734522266727621	72.71217	17.963266	3	1	1
4618822384718676315	2.3961477	-24.938162	1	1	1
13900907801335234835	-7.31079	-34.75105	2	1	1
4760588161232969066	36.251667	-2.8846078	2	1	1
4711308342162775009	14.120599	-30.294863	2	1	1
4789598975270406849	62.018448	18.1615	3	1	1
4806875000179667802	90.72528	14.637537	2	1	1
13896449556563813452	-6.8158255	-39.722946	1	1	1
4759240787037438644	35.05496	-1.8340669	3	1	1
4800755011066708838	79.854	3.2306762	1	1	1
4809545898610566517	95.46975	19.83079	2	1	1
4704098423506604026	12.519675	-18.757801	3	1	1
4799292772288012274	77.25654	13.226549	2	1	1
4793507756284076966	66.980286	14.274328	3	1	1
13966170366277814839	-26.225561	-73.76995	1	1	1
4802899638580551238	83.66362	15.132391	3	1	1
4800249690999329386	78.95637	11.098246	0	1	1
4790917830846913804	63.189827	1.4305739	1	1	1
13874987828317183241	-4.433095	-22.857927	3	1	1
4769373982852313771	44.055046	7.2171226	3	1	1
4734096248914016200	22.361061	-8.466743	3	1	1
13836801866798902502	-2.0968008	-32.668846	1	1	1
4743512543802596113	26.542736	-7.706429	2	1	1
4613741438413813661	2.1140985	-41.92931	3	1	1
4683741493997000692	7.9997644	-15.177723	2	1	1
4794464009272909898	68.67893	9.711008	2	1	1
4732227203701172817	21.531038	-8.775956	1	1	1
4633928197020080614	3.2346888	-35.08779	1	1	1
4708186433510461460	13.427396	-22.5391	1	1	1
4781275573441163174	54.625782	2.8505645	1	1	1
4823605207770046879	120.4441	27.453917	1	1	1
4801468924844122914	81.12216	14.571077	1	1	1
4804704289350011941	86.86932	16.09968	0	1	1
4720104830307002739	16.147623	-8.869494	2	1	1
4822428103257338025	118.35314	16.46126	1	1	1
4652302573912768369	4.509343	-22.593477	3	1	1
4812694388812997141	101.06259	22.860392	3	1	1
13924945844232946334	-11.959098	-35.627556	1	1	1
4820332116272595687	114.62992	26.720167	2	1	1
13883883513047046306	-5.4207144	-36.586555	2	1	1
4814088230253739553	103.53855	21.217836	1	1	1
4650335891210963156	4.2909975	-28.12931	2	1	1
4819180571115130957	112.584366	25.00796	1	1	1
13904873464895134837	-7.751067	-26.545145	0	1	1
13895997932157325377	-6.765685	-25.601686	2	1	1
4797905403367552595	74.792076	20.807775	1	1	1
4755331838522849538	31.791557	-3.0386357	1	1	1
4815220821720180665	105.55044	22.269396	1	1	1
4591908865510251825	1.4510736	-22.576754	1	1	1
13949870613195888786	-18.987017	-44.898994	2	1	1
4812383244201924617	100.50989	22.324236	2	1	1
4700109678791340454	11.633996	-23.461742	2	1	1
13861321319693532258	-3.4579039	-28.216984	1	1	1
4695953524841178075	10.711144	-28.861258	2	1	1
4801105506190024287	80.4766	20.10858	3	1	1
4815678094001997877	106.36272	19.816507	2	1	1
13946793930550575566	-17.620695	-34.626762	2	1	1
4738756954159351313	24.43083	-18.565462	0	1	1
13942997042020889462	-15.967269	-31.275127	2	1	1
4812873020791956642	101.379906	13.852694	2	1	1
4773206553968660307	47.459053	6.947183	2	1	1
4769064418782673766	43.780098	3.9840941	3	1	1
4798171253243691526	75.26432	9.297369	3	1	1
13907450209052479010	-8.074286	-32.3263	2	1	1
4513769700861752088	0.32056904	-25.149948	1	1	1
4758525443056446898	34.419605	-2.1512265	1	1	1
13911843994961769346	-9.049903	-54.2378	1	1	1
4768980499421418373	43.705563	6.2289453	2	1	1
4816582738659930618	107.96969	9.652826	1	1	1
4655436216416476301	4.8572474	-31.76394	2	1	1
4821008337394728849	115.83113	19.499788	1	1	1
4747180100113531718	28.17146	2.2814498	2	1	1
4759724924340105068	35.48496	-1.7299628	0	1	1
4728801804083208264	20.009855	-19.390762	2	1	1
4744347341557282473	26.913462	4.7254224	3	1	1
4694404579239777484	10.367209	-17.728905	2	1	1
4798799894723916190	76.38101	11.215239	1	1	1
4808314960983317479	93.283165	19.419874	2	1	1
13940829612546235636	-15.486003	-36.153275	3	1	1
4633419672886047074	3.20646	-21.742863	0	1	1
13884562014798175731	-5.496043	-29.670874	3	1	1
13935903534160121749	-14.392194	-23.195108	3	1	1
4797421403495081550	73.93232	10.884352	2	1	1
4805772808490689434	88.767395	13.102442	3	1	1
4812673906111510937	101.02621	18.184374	1	1	1
4796341644422347430	72.01428	11.311193	3	1	1
4810846534966632864	97.78014	19.360168	0	1	1
4797964721152285890	74.897446	10.210146	2	1	1
4812434693615829149	100.60128	23.59405	2	1	1
4681734541678071279	7.776948	-14.362777	3	1	1
13784394418147039276	-0.79690075	-17.011803	0	1	1
13841028045900260974	-2.3314009	-38.66253	2	1	1
13848587394498263658	-2.751029	-33.369545	2	1	1
13906166146974814773	-7.8945837	-31.88389	2	1	1
4690069763240825547	9.404687	-24.634176	3	1	1
4676213498661790211	7.163989	-19.922857	2	1	1
4784693199185676635	57.661243	5.516767	2	1	1
13796040995072378704	-0.9585295	-33.00714	0	1	1
4731884327886664671	21.37877	-29.525328	3	1	1
4798686361558149542	76.17934	10.963293	1	1	1
13939959950393311168	-15.292899	-55.374756	1	1	1
13935405532709144345	-14.281615	-41.06943	3	1	1
4714770137336306746	14.889272	-17.607533	3	1	1
4764815603034342408	40.00639	-0.60064745	1	1	1
4742810028897076413	26.230757	-18.252314	2	1	1
4714671610785815575	14.867394	-16.232466	3	1	1
4828564606510373622	130.50752	36.77633	1	1	1
4734343385636455099	22.470812	-18.595083	3	1	1
4795053253018125798	69.72564	11.62644	1	1	1
4816944516651611214	108.612335	25.11929	3	1	1
4769919349215946218	44.53943	12.462381	1	1	1
13835893670193268741	-2.0463858	-30.253916	0	1	1
4689224685475776784	9.217042	-24.848175	1	1	1
4724426297561672966	18.06674	-21.678234	2	1	1
4803500401424842506	84.73079	13.98414	0	1	1
4805612941223099177	88.48341	19.935137	2	1	1
4825757634928632018	124.26758	35.21955	0	1	1
13919347783854021401	-10.716079	-23.669481	0	1	1
4808476730922719970	93.570526	14.084688	1	1	1
4679550413367882914	7.534461	-13.20035	0	1	1
4796350638083547606	72.03026	11.008261	0	1	1
4824732263025265777	122.44615	31.599825	1	1	1
13947114661534049230	-17.763128	-56.284966	1	1	1
13911862927166167405	-9.054107	-21.293665	1	1	1
4760451710123562694	36.130474	-3.2631087	2	1	1
4784834434892736611	57.786686	6.708055	0	1	1
13739109588652732111	-0.33422375	-25.897856	2	1	1
4820069049522813849	114.16262	21.18535	1	1	1
4734054110989429655	22.342348	-8.041892	2	1	1
4805482799416076218	88.252235	15.119074	1	1	1
4796329343641912241	71.99243	17.876802	2	1	1
13951691988562613009	-19.79587	-30.00931	1	1	1
4661277389112412484	5.505748	-19.379524	3	1	1
4812032091968505093	99.886116	18.00245	2	1	1
4797202824019367374	73.544044	10.802198	1	1	1
4797220888651525170	73.57613	10.526415	0	1	1
4713475428034806721	14.6017885	-17.501833	1	1	1
4718344477834451039	15.682935	-11.9747	1	1	1
4821275961108174063	116.306526	31.447721	3	1	1
4815098702915107129	105.33351	22.37169	1	1	1
4645430463030148171	3.8731928	-22.09194	1	1	1
4806866886992075287	90.71087	24.01274	2	1	1
4804354082013644811	86.24723	19.878927	2	1	1
4806715158676701050	90.441345	14.562372	3	1	1
4821790184653544205	117.21997	23.669458	1	1	1
4769329940085018408	44.015926	-0.902575	3	1	1
4486556375756227010	0.19086933	-22.844608	3	1	1
4814043330663498769	103.45879	17.158236	1	1	1
4821076425515204349	115.95208	26.999506	2	1	1
4805794652695435746	88.8062	14.131319	1	1	1
4676307833325048179	7.1744623	-22.91477	2	1	1
4814729743750509905	104.67811	24.213533	2	1	1
13975342964717665124	-30.299013	-48.058	1	1	1
4803810553901936425	85.28173	19.116777	2	1	1
4809819213127075750	95.95525	3.1528106	1	1	1
4615621912527206034	2.2184858	-22.182896	1	1	1
4651989659774910729	4.4746027	-21.563005	0	1	1
4815018541645752423	105.19112	22.863478	2	1	1
4802856693197222754	83.58733	10.043795	1	1	1
4816665859173102257	108.11734	24.462252	2	1	1
4681526046797458310	7.7538004	-38.480003	1	1	1
4669736395922485171	6.444886	-21.52329	3	1	1
4731454135361441826	21.187727	-12.347689	2	1	1
13839759209474526819	-2.2609663	-21.444525	3	1	1
4796963508448807891	73.118935	19.287024	3	1	1
4615765570595599074	2.2264605	-26.524845	2	1	1
4808545867014806811	93.69334	18.889212	2	1	1
13862190517991833392	-3.506154	-22.124603	2	1	1
4821052223375896157	115.90909	29.678888	1	1	1
4741103256128782420	25.472797	-8.06258	3	1	1
4789631578357881040	62.047405	8.240433	2	1	1
13794477764415369160	-0.9368353	-32.17166	0	1	1
4804681178131262808	86.82827	16.61589	1	1	1
4689675296259614685	9.317098	-15.665982	2	1	1
4798246496777447170	75.39798	10.915773	0	1	1
4595230833728141216	1.5432768	-12.60733	2	1	1
4806893760595517722	90.758606	13.398706	2	1	1
4650500233835767373	4.309243	-20.862452	2	1	1
13767375627423619256	-0.5607176	-30.57457	3	1	1
4814533661310850661	104.329796	19.010935	1	1	1
13928575916233562835	-12.765136	-42.401196	1	1	1
4699750035412661035	11.554139	-28.837484	1	1	1
4790066718674520632	62.433887	8.252495	0	1	1
4814229745133733703	103.78993	26.097303	3	1	1
4801423136198464854	81.040825	15.223959	3	1	1
4734647001161373494	22.605644	-9.474417	2	1	1
13734244249696274061	-0.30046368	-19.128199	3	1	1
4805397419764997765	88.10057	21.483652	3	1	1
13932345986985824470	-13.60226	-40.26644	3	1	1
4819239871729882411	112.689705	27.479086	2	1	1
4799187494050135194	77.06953	13.68667	2	1	1
4621832263439783982	2.5632296	-24.574306	2	1	1
4811131815278127650	98.2869	11.729036	1	1	1
4700706954129602800	11.766618	-38.618103	1	1	1
4824903056689901789	122.74954	22.336359	1	1	1
4726513728974176734	18.993746	-16.407162	2	1	1
4759335873318301988	35.139412	-1.8218122	0	1	1
4829555365270586592	134.0274	34.25476	2	1	1
