hash	edge1	edge2	edge3	ids	idcount	id_unique
13871086855554859008	-4	-30	0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,3	18	4
4737786811243298816	24	-22	2	1	1
4821666352150347776	117	14	1,1	2	1
4792392954567196672	65	9	0,0,1,1,1,1,2,2,2,2,2,2,3	13	4
4807592603306426368	92	7	1	1	1
4834895676068593664	153	41	2	1	1
13929633650708578304	-13	-26	1,1,2,2	4	2
13911619252206174208	-9	-47	1	1	1
4809281453164593152	95	6	1	1	1
4832925351231094784	146	39	2	1	1
4746794008313856000	28	1	2	1	1
4768186106562740224	43	5	0,3	2	2
13880094054813007872	-5	-41	2,3	2	2
4674736416463781888	7	-29	2,2,3	3	2
4782822805349597184	56	4	1,1,2,2,3	5	3
4683743615721668608	8	-38	1,2,2	3	2
4683743615715377152	8	-23	0,0,0,0,1,2,2,3,3	9	4
13907115652577755136	-8	-43	1	1	1
4798022454110322688	75	19	1,1,2,2,2	5	2
13880094054805929984	-5	-23	0,3	2	2
4817162752530841600	109	27	0,1,1,1,2,2,3	7	4
4785074605154893824	58	2	1	1	1
4816036852621377536	107	22	1,1,1,2	4	2
4825044051880837120	123	31	2	1	1
13889101254058049536	-6	-18	1,1,1,3	4	2
4796333604241145856	72	9	0,1,2,2,2,2,2	7	3
4751297607949615104	30	2	2	1	1
4715268813100154880	15	-13	1,2,3	3	3
4839399275697012736	169	45	2	1	1
4753549409925464064	31	-7	3	1	1
13799029261519290368	-1	-37	2,3	2	2
4819977502297948160	114	27	2	1	1
4832080926300962816	143	39	1	1	1
13934137250336997376	-14	-28	0	1	1
4770437906382716928	45	8	3	1	1
4611686021684264960	2	-40	1,1,3	3	2
13952151648850411520	-20	-39	2	1	1
13954403448663048192	-21	-35	2,2	2	1
4853191549561077760	218	66	2	1	1
4821103402197975040	116	15	1	1	1
13907115652574347264	-8	-31	0,1,2,2,2,2,3,3	8	4
4817162752526123008	109	18	2,2	2	1
4724276012362760192	18	-25	0,1,1,1,1,3,3	7	3
4803651953636671488	85	10	0,1,2	3	3
4737786811234910208	24	-11	1,2	2	2
4825607001811714048	124	5	1	1	1
4813785052810313728	103	27	2,2	2	1
4829266176533594112	133	38	1	1	1
13934137250334900224	-14	-24	0,1,3	3	3
13920626451459866624	-11	-43	1,2	2	2
4806466703413739520	90	23	2,2,2	3	1
13945396249404899328	-17	-27	0,2	2	2
13958907048290418688	-23	-35	0,1,2,2	4	3
4797459504147988480	74	9	1,2,3,3	4	3
13963410647921197056	-25	-48	1,2	2	2
4742290410876960768	26	-36	1	1	1
13853072457047212032	-3	-35	1,1,2,2,2,2	6	2
13889101254065651712	-6	-33	1,1,1,1,1,2,2	7	2
4800274253917192192	79	11	0,1,1,2,2,2,3,3	8	4
13799029261516406784	-1	-29	0,0,0,0,0,1,1,1,2,2,3,3,3,3,3,3	16	4
4728779611996422144	20	-42	1	1	1
13916122851837739008	-10	-63	1	1	1
13907115652568580096	-8	-20	2,3	2	2
4737786811243823104	24	-23	1	1	1
4805340803500081152	88	13	0,2,2,3,3,3	6	3
4744542208512753664	27	3	3	1	1
4830673551417671680	138	40	0	1	1
4819414552345051136	113	28	0,1,2,2,2,2,3,3	8	4
13907115652576182272	-8	-37	0,0,1,2,3,3	6	4
4794081804424314880	68	7	3,3	2	1
4825607001831636992	124	26	1,2	2	2
4611686021681643520	2	-31	0,1,2,2,2	5	3
4839399275699372032	169	54	1	1	1
4831236501371879424	140	43	0	1	1
4828984701556359168	132	36	2	1	1
13943144449589116928	-16	-23	2	1	1
13835058058531700736	-2	-22	1,2,3,3	4	3
4792392954568245248	65	10	0,1,1,2,2,3,3	7	4
3250061312	0	-23	0,0,1,1,2,2,3,3,3	9	4
4812659152903471104	101	27	0,1,2,2,2	5	3
4764808406846406656	40	7	1	1	1
4611686021674303488	2	-17	0,0,2,3	4	3
4701758014225907712	12	-25	0,1,1,3,3,3,3,3	8	3
4629700420196106240	3	-49	1	1	1
4807029653369257984	91	27	2	1	1
4813222102856892416	102	27	1,3,3	3	2
4821666352160833536	117	32	1	1	1
4837991900812935168	164	43	3	1	1
4629700420184834048	3	-19	0,0,1,1,1,1,2,2,2,2	10	3
4823355202015854592	120	22	1	1	1
4800274253909852160	79	6	1	1	1
4809844403126403072	96	12	1	1	1
4674736416460636160	7	-23	1,1,1,2,2,2,2,3,3	9	3
4811533252994531328	99	23	1,1,1,2,2,2,2,2,2,3	10	3
4815473902671101952	106	28	0,1,2,3	4	4
13981425046433562624	-34	-59	1	1	1
4798585404055879680	76	10	1,1,2,2,2,3	6	3
4816599802550681600	108	3	1	1	1
13985928646061195264	-38	-60	2	1	1
4751297607941226496	30	1	2,3	2	2
4817725702483214336	110	25	0,1,2,2	4	3
4836303050952409088	158	42	2	1	1
4779445105629069312	53	4	0,1	2	2
4808155553268236288	93	14	1,2,2,2,2,3	6	3
4773815606101147648	48	7	0,0,0,0,0,1,1,1,2,2,3,3	12	4
4575657224657436672	1	-21	0,1,1,1,2,2,2,2,2,2,3,3	12	4
4783948705266925568	57	10	1,2,2,3	4	3
4816036852622950400	107	25	1,1,2,2,2,2,3,3	8	3
13916122851831447552	-10	-39	1,1,2,2,2,2,3	7	3
3252158464	0	-27	0,1,2,2,2,2,3,3	8	4
4722024212553531392	17	-35	3	1	1
9223372040101167104	-0	-16	3	1	1
4719772412733816832	16	-22	0,0,2,3,3	5	3
4744542210684878848	27	-23	2	1	1
13898108453315411968	-7	-23	2	1	1
13929633650711986176	-13	-33	1,2,2,2	4	2
4801400153825083392	81	12	0,0,0,1,1,1,2,2,3	9	4
9223372040103788544	-0	-21	0,0,1,2	4	3
4735535011435118592	23	-33	1	1	1
13963410647926439936	-25	-72	1	1	1
13799029261507493888	-1	-14	0,3	2	2
13945396249408045056	-17	-34	2,2,2	3	1
4802526053738217472	83	20	2,2,2,2	4	1
13835058058535370752	-2	-29	0,0,0,1,1,2,2,2,3,3,3,3,3,3	14	4
4575657224665300992	1	-40	1,3	2	2
4816599802574798848	108	22	1,2,2,2	4	2
13871086855549616128	-4	-20	0,0	2	1
4808718503228473344	94	25	0,1	2	2
4822792252065054720	119	27	2	1	1
4820540452252418048	115	29	1,1,1	3	1
13853072457049571328	-3	-44	1,2	2	2
4697254414591721472	11	-14	0,0,2	3	2
4796896554193518592	73	8	1,2,3	3	3
4814348002760589312	104	21	1,1,1,1,1,1,1,2,2,2	10	2
13880094054813794304	-5	-44	2,2	2	1
13947648049230381056	-18	-70	1	1	1
4742290410854940672	26	-6	1,1,1,3,3	5	2
13880094054807502848	-5	-26	0,0,1,2,3,3,3	7	4
4814910952710340608	105	15	1,2,3	3	3
4575657224665825280	1	-42	2	1	1
4837710425839108096	163	54	2	1	1
4790704104713224192	63	15	0,0,2,2,2	5	2
4792955904517472256	66	7	0,2,3,3	4	3
4813222102840639488	102	7	1	1	1
13907115652582473728	-8	-61	1	1	1
13853072457051668480	-3	-52	1	1	1
4575657224664252416	1	-36	1,2,2,3	4	3
4773815606096953344	48	5	2,2,3,3	4	2
4794081804430606336	68	12	1,2,2,3	4	3
4823355202007465984	120	11	1	1	1
4822229302107439104	118	19	1,1	2	1
4611686021685051392	2	-43	2	1	1
4683743615721144320	8	-36	0,1,2	3	3
4817162752533463040	109	32	2	1	1
13976921446801473536	-31	-41	2	1	1
4833206826207019008	147	36	0	1	1
4575657224670281728	1	-59	1	1	1
4814910952714534912	105	22	0,1,1,2,2,2,2,2,3,3	10	4
13889101254066176000	-6	-35	0,0,1,1,2,2,2,2,3	9	4
4831517976349638656	141	47	1	1	1
13925130051085926400	-12	-38	0,1,1,2,2,2,3,3	8	4
13907115652577492992	-8	-42	1,2,3	3	3
13907115652575133696	-8	-33	0,0,1,1,1,1,1,2,2,2,2,2,2	13	3
13961158848106725376	-24	-45	2	1	1
4814348002757967872	104	16	2,3	2	2
4674736416452771840	7	-12	1	1	1
13916122851823845376	-10	-21	2,3	2	2
13976921446805405696	-31	-56	1,2	2	2
4792392954557759488	65	4	1,1	2	1
4706261613852229632	13	-23	0,0,1,1,1,2,3,3	8	4
4749045810293899264	29	-5	2	1	1
4822792252038316032	119	3	1,1	2	1
13972417847175151616	-29	-45	1	1	1
13963410647918051328	-25	-36	2	1	1
13958907048293826560	-23	-48	2	1	1
13982550946339880960	-35	-57	2	1	1
4799711303969538048	78	17	2,2	2	1
4706261613858783232	13	-39	1	1	1
13898108453324587008	-7	-49	1	1	1
13911619252204077056	-9	-39	1	1	1
4803651953644535808	85	19	0,0,1,1,1,2,2,2,2,3,3,3	12	4
4805340803503226880	88	16	0,0,1,1,1,2,2,2,3	9	4
4834895676068855808	153	42	0	1	1
4731031411802767360	21	-23	1	1	1
4801400153824034816	81	11	0,1,2,3,3,3	6	4
4780571005544300544	54	8	0	1	1
13835058058541400064	-2	-49	1,1,2	3	2
4683743615706464256	8	-11	1,3	2	2
4794081804431654912	68	13	0,0,1,1,2,2,2,3	8	4
4814348002759540736	104	19	1,1,1,1,2,2,2,3	8	3
4830392076439650304	137	35	1,3,3	3	2
4761430709267070976	37	-4	1,2	2	2
4818288652435062784	111	22	2	1	1
4812659152905043968	101	30	2	1	1
4701758014212800512	12	-8	0	1	1
4701758014233509888	12	-47	1	1	1
13952151648853819392	-20	-52	1	1	1
4810407353050464256	97	1	1	1	1
4728779611972829184	20	-6	0	1	1
4837428950861086720	162	49	2	1	1
4807592603311669248	92	11	2	1	1
4688247215335931904	9	-13	1	1	1
13934137250339356672	-14	-33	1,1	2	1
4799711303966916608	78	14	0,0,1,2,2,2,2,2,3	9	4
13907115652575395840	-8	-34	0,0,0,0,0,1,1,1,1,2,2,2,3	13	4
4800274253922435072	79	16	0,0,0,0,1,1,1,2,2,2	10	3
13952151648849625088	-20	-36	1,2	2	2
13963410647921983488	-25	-51	2,2	2	1
13916122851834331136	-10	-50	2	1	1
4629700420196892672	3	-52	1	1	1
4688247215349039104	9	-38	2	1	1
4771563806289559552	46	8	2	1	1
13945396249404375040	-17	-26	1,1,2	3	2
13934137250342502400	-14	-45	1,1,1,2,2	5	2
13880094054816153600	-5	-53	1	1	1
4821666352118890496	117	1	1	1	1
13980299146521739264	-33	-40	2	1	1
13979173246618566656	-32	-54	1	1	1
13929633650713034752	-13	-37	1,2,2,2,2,3	6	3
13954403448665931776	-21	-46	2,2,3	3	2
4819414552330371072	113	8	1	1	1
4719772412740894720	16	-39	1	1	1
4647714818703228928	4	-40	2	1	1
4821103402188537856	116	7	1	1	1
4575657224652718080	1	-14	3	1	1
4833488301185564672	148	43	1	1	1
4697254414593818624	11	-16	0,1,1,2,2,3,3	7	4
4665729217212448768	6	-39	1,2	2	2
13956655248478306304	-22	-41	1	1	1
13920626451460915200	-11	-47	2	1	1
4806466703412166656	90	20	0,0,0,0,1,1,2,2,3,3,3	11	4
13981425046435135488	-34	-66	1	1	1
4815473902669529088	106	25	0,0,1,1,2,2,2,2,2,2,3,3	12	4
13949899849038299136	-19	-45	1,2,2	3	2
4665729217203273728	6	-18	0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,3	18	4
4770437906374328320	45	4	0,3	2	2
4688247215343271936	9	-24	0,1,1,2,2,2,2,3,3	9	4
4744542210691170304	27	-38	1	1	1
4815473902656421888	106	8	1	1	1
4822229302111633408	118	27	0	1	1
13929633650715131904	-13	-45	1,1,2	3	2
4656722017960329216	5	-49	1	1	1
4810407353081921536	97	14	2,2,2,2,2,3	6	2
4822792252025733120	119	1	1,1	2	1
4800837203876904960	80	18	0,1,1,2,2,2,3,3	8	4
13853072457041182720	-3	-22	0,3,3	3	2
13898108453314363392	-7	-21	1,2,2,2	4	2
4809281453174030336	95	13	0,1,1,1,2,2,2	7	3
4737786811242250240	24	-20	0,1	2	2
4809281453178224640	95	18	0,0,1,1,1,2,2,3	8	4
4819977502300569600	114	32	0	1	1
4803089003689541632	84	16	0,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3	21	4
4701758014225383424	12	-24	1,1,2,3	4	3
4792955904529006592	66	18	0,0,0,1,2,2,2	7	3
4804777853528834048	87	3	1,1	2	1
4828703226578599936	131	32	0	1	1
4656722017960067072	5	-48	1	1	1
13889101254068011008	-6	-42	1,1,2,2,3	5	3
4575657224664776704	1	-38	2,2,2,3,3,3	6	2
13945396249416695808	-17	-70	1	1	1
4683743615711707136	8	-16	0,0,1,1,1,1,2,2,3	9	4
13835058058532749312	-2	-24	0,1,2,2	4	3
4674736416466141184	7	-35	0,1,3	3	3
4647714818706898944	4	-54	1	1	1
13949899849034891264	-19	-32	2,2,2	3	1
4817162752516685824	109	8	1	1	1
4799711303948042240	78	3	1	1	1
4792955904519569408	66	8	0,0,0,1,1,2,2,2,2,2,3,3,3	13	4
13898108453317509120	-7	-27	1,1,2,2,2,2	6	2
4656722017951678464	5	-24	0,0,1,1,1,2,2,2,3,3,3	11	4
4823355202015330304	120	21	1	1	1
13997187645130145792	-48	-62	1	1	1
4818851602391105536	112	27	0,1,2,3	4	4
4809281453181894656	95	25	0,2,2	3	2
4838554850767405056	166	47	0,2,3	3	3
13920626451450691584	-11	-20	0,2,2,3	4	3
4611686021675876352	2	-20	0,0,1,1,1,2,2,2,2,3,3	11	4
4777193305811189760	51	3	1,1,2,2,3	5	3
13974669646994079744	-30	-66	1	1	1
4812659152904519680	101	29	1,2,3	3	3
4812096202947952640	100	23	0,1,1,1,2,2,2,2,2,2,3,3	12	4
9223372040104837120	-0	-23	0,2,2,2	4	2
4744542210666528768	27	-5	0,0,1,2	4	3
13956655248481452032	-22	-53	1	1	1
4798585404060073984	76	14	0,0,0,1,2,2,2,3,3,3	10	4
4806466703389097984	90	3	1	1	1
4770437908513423360	45	-2	2,2	2	1
4792392954572439552	65	14	0,1,1	3	2
4719772412741681152	16	-42	1	1	1
4710765213468590080	14	-9	3	1	1
4819977502294278144	114	20	1	1	1
4818851602386911232	112	19	1,2,2	3	2
4819414552339808256	113	18	1	1	1
13880094054804881408	-5	-21	0,0,1,1,2,2	6	3
4813785052811362304	103	29	2	1	1
13945396249405947904	-17	-29	0,0,1	3	2
4819414552331419648	113	9	1	1	1
4800837203875856384	80	16	0,0,0,0,1,1,1,2,2,2,2,2,3,3,3	15	4
4611686021680070656	2	-28	0,0,1,1,1,2,2,2,2,3,3	11	4
4836866000905830400	160	42	2	1	1
4817725702482690048	110	24	1,1,2,2,3	5	3
13947648049224089600	-18	-43	0,1,1,2,2,2,2	7	3
4791830004615872512	64	11	1,2,2,3	4	3
4767060206655897600	42	5	1,1,2,2,3,3	6	3
4828140276618887168	129	20	1,1	2	1
13907115652577230848	-8	-41	1,2,2,2,3	5	3
4821666352159784960	117	30	2,2	2	1
4825607001834782720	124	32	1,2,2,2	4	2
13880094054798065664	-5	-12	0	1	1
4629700420190601216	3	-30	0,1,1,2,2,2,3,3,3,3	10	4
4692750814970118144	10	-23	0,2,2,3	4	3
4701758014215946240	12	-11	1,3	2	2
4816599802565361664	108	10	1,1	2	1
13880094054802784256	-5	-17	0,2,3	3	3
4799148354015592448	77	16	0,0,0,1,1,2,2,2,2,3	10	4
4575657224667398144	1	-48	1	1	1
4790704104714797056	63	17	0,1,2,2,2,2,3,3,3	9	4
4836303050953719808	158	47	2,2,2	3	1
13880094054811435008	-5	-35	0,1,2,2,2,2,2	7	3
13976921446805667840	-31	-57	1	1	1
13871086855561412608	-4	-53	1	1	1
13938640849963843584	-15	-27	2	1	1
4824481101926367232	122	29	0,1,1,2	4	3
13907115652579852288	-8	-51	2	1	1
13938640849972232192	-15	-54	1,1,1,1	4	1
4832080926301487104	143	41	2	1	1
4731031411793854464	21	-11	1,2,3	3	3
13981425046430416896	-34	-47	2	1	1
4674736416463257600	7	-28	0,1,2,2,3	5	4
4813785052799303680	103	11	1	1	1
13853072457038561280	-3	-17	1,2,2	3	2
13956655248472276992	-22	-25	2	1	1
4800837203876380672	80	17	0,2,2,3	4	3
13965662447731212288	-26	-34	2	1	1
4818288652423528448	111	8	1,1	2	1
4810407353082970112	97	15	1,2,2	3	2
13970166047366578176	-28	-65	1	1	1
4742290410872242176	26	-25	1	1	1
4813785052807692288	103	22	0,0,1,1,1,1,2,2,3,3	10	4
4796896554204528640	73	21	3	1	1
4735535011426467840	23	-16	2,2	2	1
4836866000906092544	160	43	2	1	1
4835740100998725632	156	41	1	1	1
4807029653366112256	91	21	0,0,0,1,1,2,3,3,3,3	10	4
13920626451455934464	-11	-30	1,1,2,2,3	5	3
4706261613840171008	13	-8	1,2,3	3	3
4834051251138461696	150	41	1,2	2	2
13945396249412501504	-17	-51	1,3	2	2
4796896554198761472	73	13	0,1,2,2,2,3,3,3,3,3,3	11	4
13970166047364087808	-28	-55	1	1	1
4688247215347466240	9	-32	0,3	2	2
4839399275697799168	169	48	0	1	1
4795207704324866048	70	4	1	1	1
4809844403127451648	96	13	1,2,2,2	4	2
4783948705248051200	57	2	2	1	1
13799029261522698240	-1	-50	1	1	1
4814910952716107776	105	25	1,2,2,2,3,3,3	7	3
4825607001835569152	124	35	0,1,2	3	3
13871086855559839744	-4	-47	1	1	1
13947648049227497472	-18	-56	1,1	2	1
4833488301184516096	148	39	3	1	1
4821103402207412224	116	32	1,2	2	2
13911619252203814912	-9	-38	0,1,2,2,2	5	3
4817162752529793024	109	25	0,1,1,2,3,3	6	4
4656722017953251328	5	-27	0,2,3,3,3,3,3	7	3
13949899849036464128	-19	-38	2	1	1
4838554850767929344	166	49	0	1	1
4751297607953809408	30	3	2	1	1
4789578204800090112	62	9	0,0,0,1,1,2,2,3,3	9	4
4817725702468009984	110	7	1	1	1
4701758014222237696	12	-18	1,2,3,3,3	5	3
4756927106410086400	33	0	2	1	1
4825044051883196416	123	39	3	1	1
4830673551418195968	138	42	2	1	1
4819977502286938112	114	11	1	1	1
4833206826207281152	147	37	1	1	1
4810407353088212992	97	24	0,0,1,2,2,2,3,3,3	9	4
4801400153829277696	81	16	0,1,1,1,2,2,2,3,3,3,3	11	4
4823918151973994496	121	31	1,1,2	3	2
4786200505081659392	59	11	0,2,3	3	3
4799148354000912384	77	5	1	1	1
4575657224656912384	1	-20	0,0,0,1,1,2,2	7	3
4811533252996104192	99	26	1,2,3	3	3
4575657224657960960	1	-22	0,0,1,1,1,2,2,3,3,3	10	4
13920626451457769472	-11	-35	0,1,1,1,1,3	6	3
4825044051874021376	123	18	1	1	1
4822229302114254848	118	32	2	1	1
4830673551419244544	138	46	3	1	1
4814910952713486336	105	20	1,1,1,1,2,2,2,2,2,2,2,3	12	3
13871086855560101888	-4	-48	1,3	2	2
4834895676068331520	153	40	0	1	1
4807592603320582144	92	23	0,2,2,2,3,3	6	3
4818851602360172544	112	2	1	1	1
4674736416461684736	7	-25	0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3	17	4
13871086855557218304	-4	-37	0,2,2,2	4	2
4611686021675352064	2	-19	1,1,1,2,2	5	2
4817725702484262912	110	27	0,0,0,1,1,2,3	7	4
4737786811244871680	24	-25	2	1	1
4813785052791963648	103	6	1,1	2	1
4795207704316477440	70	2	1	1	1
4783948705269022720	57	12	3	1	1
13799029261512736768	-1	-22	2,2,2,3,3,3	6	2
13920626451449643008	-11	-18	2,3	2	2
4788452304895344640	61	11	0,1,1,2,2,2	6	3
4706261613861142528	13	-48	1	1	1
4683743615723241472	8	-44	3	1	1
4665729217214021632	6	-45	1	1	1
4799711303970062336	78	18	2,2,3	3	2
4719772412743516160	16	-49	1	1	1
13799029261514309632	-1	-25	0,0,0,1,2,3,3,3,3,3	10	4
13871086855559577600	-4	-46	1	1	1
4774941506012184576	49	10	0,3	2	2
4809844403131121664	96	17	1,2,2,3	4	3
4807029653364539392	91	18	0,0,0,0,1,1,1,1,2,2,3,3	12	4
13920626451458555904	-11	-38	0,1,1,1,2	5	3
4795207704342167552	70	17	0,2	2	2
13835058058539302912	-2	-41	1,2,3	3	3
13871086855558791168	-4	-43	2,2	2	1
13988180445872259072	-40	-50	2	1	1
13956655248478568448	-22	-42	1,2,2	3	2
4697254414602731520	11	-34	1,2	2	2
13976921446801997824	-31	-43	2	1	1
13952151648853032960	-20	-49	2	1	1
13916122851825418240	-10	-24	1	1	1
4697254414602207232	11	-32	0,0,1,2	4	3
13979173246620401664	-32	-61	1	1	1
4820540452233019392	115	6	1,1	2	1
4647714818690646016	4	-14	1	1	1
13871086855559315456	-4	-45	3	1	1
4719772412733292544	16	-21	1,1,1,1,1,3	6	2
13963410647924342784	-25	-60	2	1	1
4816599802579517440	108	31	1	1	1
4835740101001609216	156	52	1	1	1
13980299146525933568	-33	-56	1	1	1
13961158848107773952	-24	-49	1	1	1
4697254414602469376	11	-33	2	1	1
4740038611058556928	25	-25	1	1	1
13835058058525409280	-2	-13	1	1	1
4722024212548026368	17	-23	1,2,3	3	3
4809844403132694528	96	20	0,1,1,2,2,2,3,3	8	4
4802526053730877440	83	11	1,2,2,2,2	5	2
4728779611987509248	20	-20	2,3,3	3	2
13945396249411452928	-17	-47	2	1	1
13871086855556956160	-4	-36	1,1,2,2,2,2,3,3	8	3
4808155553265090560	93	11	2,2	2	1
4809281455303688192	95	-3	1	1	1
4665729217202749440	6	-17	0,0,0,0,0,1,1,1,2,2,2,2,2,3	14	4
13911619252209057792	-9	-58	1,1	2	1
4821103402201645056	116	21	1	1	1
4793518854484000768	67	21	1	1	1
4783948705265876992	57	9	0,1,1,1,1,2	6	3
4824481101922697216	122	22	1,1	2	1
4769312006459097088	44	2	3	1	1
4715268813114048512	15	-41	1	1	1
4697254414581235712	11	-6	2	1	1
4778319205722226688	52	4	2,2,3,3	4	2
4826732901743460352	126	39	3	1	1
4814348002753773568	104	12	1,1,1	3	1
13853072457034891264	-3	-13	0	1	1
4806466703404826624	90	11	1,3	2	2
3251109888	0	-25	0,0,0,1,1,1,2,3,3,3,3	11	4
4688247215340650496	9	-19	1,1,1,1,1,1,2,2,2,2,2,3,3,3	14	3
4768186106560643072	43	4	1,3	2	2
13853072457045377024	-3	-30	0,0,1,1,1,1,1,1,2,2,2,3,3,3	14	4
13956655248475947008	-22	-32	2	1	1
4710765213480124416	14	-24	0,0,0,0,0,0,1,2,3,3	10	4
13952151648847003648	-20	-29	0,2	2	2
4797459504152182784	74	13	0,0,1,1,1,1,1,1,2,2,3,3,3	13	4
13911619252204863488	-9	-42	1	1	1
4816036852619280384	107	18	1,2,2	3	2
4742290409768615936	26	-0	3	1	1
4683743615712755712	8	-18	0,0,0,1,1,2,2	7	3
13880094054811959296	-5	-37	1,1,2,2,2,2,2	7	2
4805340803507421184	88	24	2	1	1
4819977502294802432	114	21	1,1	2	1
13970166047361466368	-28	-45	1	1	1
13871086855556431872	-4	-34	0,0,0,0,0,1,1,1,2,2,2,2,3,3,3	15	4
4715268813108543488	15	-26	1,1,3	3	2
4647714818692743168	4	-16	0,0,3,3	4	2
13952151648850935808	-20	-41	2,3,3	3	2
13965662447734358016	-26	-46	2	1	1
4829266176519438336	133	12	1	1	1
4715268813107494912	15	-24	0,0,1,2,2,2	6	3
4795770654284578816	71	7	2,2	2	1
4793518854460407808	67	3	3	1	1
4796896554194567168	73	9	2,3	2	2
4802526053737168896	83	18	0,0,0,1,1,2,2,2,3,3,3	11	4
4782822805363228672	56	13	1	1	1
4810407353085591552	97	19	1,1,2,2,3,3	6	3
4822792252068462592	119	35	3	1	1
13853072457043804160	-3	-27	0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3	24	4
4803089003684298752	84	11	1,2,3,3	4	3
4809281453177700352	95	17	0,1,1,1,2,2,3,3	8	4
4800274253919289344	79	13	0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3	19	4
4825044051882934272	123	38	1	1	1
4647714818701656064	4	-34	1,2,3	3	3
4801963103784796160	82	20	0,2,2	3	2
13934137250344337408	-14	-52	1	1	1
4810407353084018688	97	16	1,1,1,2,2,2,2,3	8	3
13920626451463012352	-11	-55	1,1	2	1
4809844403135315968	96	25	2,2	2	1
4629700420189028352	3	-27	0,0,0,1,1,2,2,2,3,3,3	11	4
4826169951780339712	125	17	1	1	1
4701758014222761984	12	-19	1,2,3	3	3
13880094054814842880	-5	-48	3	1	1
4786200505079562240	59	9	0,1,1,1,2,2,2,2,2,3	10	4
4788452304897441792	61	13	2,3	2	2
13952151648848838656	-20	-33	2	1	1
4782822805345402880	56	3	1,2,3	3	3
4688247215332786176	9	-10	0	1	1
4794644754382979072	69	11	0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3	22	4
4795770654287724544	71	9	0,2,2,3,3,3	6	3
4808155553272430592	93	20	0,0,0,1,1,2,2,2,2,2,2,2,3	13	4
4821666352148250624	117	12	1	1	1
4771563806276976640	46	3	0	1	1
4830392076440698880	137	39	2	1	1
13898108453307547648	-7	-12	3	1	1
13880094054808027136	-5	-27	0,1,1,1,1,2,2,2,2,2,2,2,3,3	14	4
4792955904527958016	66	16	1,1,1,2,2	5	2
4770437906357551104	45	1	0,1,2,2	4	3
4726527812175396864	19	-23	1	1	1
4798585404051685376	76	7	1,2	2	2
13907115652581425152	-8	-57	1	1	1
13963410647922245632	-25	-52	2	1	1
4796896554180935680	73	3	1	1	1
13835058058534846464	-2	-28	0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,3	18	4
4795770654291918848	71	13	0,0,1,2,3,3	6	4
13956655248477782016	-22	-39	1,1,3	3	2
13949899849035153408	-19	-33	3	1	1
4827295851695308800	127	33	0,0,1	3	2
4765934306749054976	41	5	1,1,1,2,2,2,3	7	3
13889101254067224576	-6	-39	1,2,2,2,2,3	6	3
4758053007399059456	34	4	2,3	2	2
4826169951787679744	125	31	3	1	1
13967914247552499712	-27	-63	1	1	1
4647714818703491072	4	-41	1,2,2	3	2
4656722017954299904	5	-29	0,1,1,1,1,2,2,3	8	4
4697254414603780096	11	-38	1	1	1
4772689706171236352	47	1	2,2	2	1
4814910952712962048	105	19	1,2,2	3	2
4830673551416885248	138	37	1,1	2	1
4772689708318720000	47	-1	2,3	2	2
4692750814969593856	10	-22	0,0,0,1,1,1,2,2,3,3,3	11	4
4706261613857472512	13	-34	0,1	2	2
4796333604235902976	72	6	0	1	1
13934137250347483136	-14	-64	1	1	1
4772689705105883136	47	0	0,1	2	2
4575657224667136000	1	-47	1,2	2	2
4816036852627144704	107	34	2	1	1
13916122851831709696	-10	-40	0,1,2,2,3,3,3	7	4
13871086855562985472	-4	-59	1,1	2	1
13925130051086188544	-12	-39	1,1,1,1,2,2,2,3	8	3
4800837203870613504	80	11	1,2,3,3	4	3
13958907048288583680	-23	-30	2	1	1
13967914247546994688	-27	-42	0,2,2	3	2
4838554850767142912	166	46	2,3	2	2
4744542210670723072	27	-7	0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3	33	4
4818288652428771328	111	13	1,1,1	3	1
4809844403131645952	96	18	1,1,2,2,3,3,3	7	3
4611686021688197120	2	-55	1,1,1	3	1
4838273375790170112	165	45	2,3	2	2
4728779611979120640	20	-10	0,1,2,2,2,2,2,3,3,3,3	11	4
4692750814978244608	10	-45	1,1	2	1
13907115652575657984	-8	-35	0,0,1,1,2,3	6	4
13958907048295137280	-23	-53	1	1	1
4809844405244526592	96	-1	1	1	1
4807592603312717824	92	12	1,1,1,2	4	2
4808718503227949056	94	24	0,2	2	2
13898108453320654848	-7	-34	0,0,2,2,2,2,2,2,2,3,3,3,3	13	3
4791830004617969664	64	13	0,0,1,2,2,2	6	3
4724276012350701568	18	-9	2,2,3	3	2
4793518854480330752	67	15	0,2,3,3	4	3
4825607001826918400	124	17	1	1	1
4821666352158212096	117	27	3,3,3	3	1
4818851602383241216	112	14	1,1	2	1
